case_id,track_id,transformed_feature,selected_feature,raw_feature_family,feature_value,shap_value,direction,mapping_status
case_026,00MGf5IXCqJrlnNEz0O86w,release_month_sin,release_month_sin,release_month,0.49999999999999994,-0.18365636467933655,DECREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,liveness,liveness,liveness,0.509,-0.15941637754440308,DECREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,key_2,key,key,1.0,-0.15507712960243225,DECREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,energy,energy,energy,0.987,0.1407036930322647,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,release_precision_year,release_precision,release_precision,0.0,0.11753375083208084,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,energy_valence,energy_valence,energy×valence,0.34545,0.11622218787670135,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,acousticness_instrumentalness,acousticness_instrumentalness,acousticness×instrumentalness,1.47135e-06,0.11467774212360382,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,tempo_danceability,tempo_danceability,tempo×danceability,72.603872,0.10763297975063324,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,loudness_energy,loudness_energy,loudness×energy,-0.30991799999999997,0.09530124068260193,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,duration_log,duration_log,duration_min,1.3420028129867656,-0.09028049558401108,DECREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,energy_liveness,energy_liveness,energy×liveness,0.502383,0.08604100346565247,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,valence,valence,valence,0.35,0.08057557046413422,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,key_1,key,key,0.0,-0.07525727897882462,DECREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,danceability_valence,danceability_valence,danceability×valence,0.1694,-0.07233361154794693,DECREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,instrumentalness,instrumentalness,instrumentalness,5.77e-06,0.06772960722446442,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,year_in_decade,year_in_decade,release_year,9.0,0.0551997646689415,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,key_8,key,key,0.0,-0.05070590600371361,DECREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,key_0,key,key,0.0,0.05027199164032936,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,release_month_cos,release_month_cos,release_month,0.8660254037844387,0.03504977375268936,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,key_6,key,key,0.0,-0.03008093312382698,DECREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,key_7,key,key,0.0,0.026468755677342415,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,mode_1,mode,mode,1.0,0.023452671244740486,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,key_9,key,key,0.0,0.018728330731391907,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,key_11,key,key,0.0,-0.0186055488884449,DECREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,time_signature_3.0,time_signature,time_signature,0.0,-0.008239725604653358,DECREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,key_3,key,key,0.0,-0.008186100050807,DECREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,time_signature_4.0,time_signature,time_signature,1.0,0.007940883748233318,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,release_precision_month,release_precision,release_precision,0.0,-0.007614308502525091,DECREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,key_10,key,key,0.0,-0.006172318011522293,DECREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,duration_squared,duration_squared,duration_min,7.9902328900000015,-0.0036382293328642845,DECREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,key_4,key,key,0.0,-0.0010723244631662965,DECREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,time_signature_1.0,time_signature,time_signature,0.0,-0.0009040998993441463,DECREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,key_5,key,key,0.0,-0.0006675669574178755,DECREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,explicit_True,explicit,explicit,1.0,0.0005416078492999077,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,time_signature_5.0,time_signature,time_signature,0.0,1.5921819795039482e-05,INCREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,release_year,release_year,release_year,2014.0,7.880022048950195,INCREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,liveness,liveness,liveness,0.706,-5.104875087738037,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,acousticness_instrumentalness,acousticness_instrumentalness,acousticness×instrumentalness,0.7343700000000001,-1.783517599105835,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,acousticness,acousticness,acousticness,0.91,-1.6300489902496338,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,speechiness,speechiness,speechiness,0.319,-1.1811907291412354,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,loudness,loudness,loudness,-34.046,-1.065487027168274,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,loudness_energy,loudness_energy,loudness×energy,-1.5354746,1.0391777753829956,INCREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,instrumentalness,instrumentalness,instrumentalness,0.807,-0.9091126322746277,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,decade,decade,decade,2010.0,0.6750419735908508,INCREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,energy_valence,energy_valence,energy×valence,0.0158301,0.445428729057312,INCREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,tempo,tempo,tempo,119.826,-0.34415537118911743,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,release_month,release_month,release_month,1.0,-0.3309538662433624,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,danceability,danceability,danceability,0.397,-0.3092186748981476,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,energy_liveness,energy_liveness,energy×liveness,0.0318406,-0.2623572051525116,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,energy_danceability,energy_danceability,energy×danceability,0.017904700000000003,-0.18616722524166107,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,tempo_danceability,tempo_danceability,tempo×danceability,47.570922,-0.15364646911621094,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,speechiness_explicit,speechiness_explicit,speechiness×explicit,0.0,-0.12275835126638412,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,time_signature_4.0,time_signature,time_signature,0.0,-0.11999398469924927,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,danceability_valence,danceability_valence,danceability×valence,0.139347,-0.11743983626365662,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,release_month_sin,release_month_sin,release_month,0.49999999999999994,-0.11575719714164734,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,mode_0,mode,mode,0.0,0.0861164852976799,INCREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,key_3,key,key,1.0,0.07312850654125214,INCREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,key_1,key,key,0.0,-0.06592036783695221,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,duration_min,duration_min,duration_min,3.82,-0.05657454580068588,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,time_signature_3.0,time_signature,time_signature,1.0,-0.05656830221414566,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,release_precision_day,release_precision,release_precision,1.0,0.05426701158285141,INCREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,key_8,key,key,0.0,-0.0528346449136734,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,key_2,key,key,0.0,0.0510338731110096,INCREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,duration_squared,duration_squared,duration_min,14.5924,-0.044561926275491714,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,energy,energy,energy,0.0451,-0.04014738276600838,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,release_month_cos,release_month_cos,release_month,0.8660254037844387,-0.03943181782960892,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,mode_1,mode,mode,1.0,0.037632934749126434,INCREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,year_in_decade,year_in_decade,release_year,4.0,0.03477746248245239,INCREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,key_0,key,key,0.0,0.03236275911331177,INCREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,key_6,key,key,0.0,-0.03049176186323166,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,key_11,key,key,0.0,-0.027782415971159935,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,explicit_False,explicit,explicit,1.0,-0.018427634611725807,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,valence,valence,valence,0.351,-0.01712822914123535,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,release_precision_month,release_precision,release_precision,0.0,-0.012188930995762348,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,key_9,key,key,0.0,0.011766801588237286,INCREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,duration_log,duration_log,duration_min,1.572773928062509,0.005553824827075005,INCREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,key_7,key,key,0.0,-0.004320275038480759,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,key_10,key,key,0.0,-0.0042054662480950356,DECREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,release_precision_year,release_precision,release_precision,0.0,0.0035920089576393366,INCREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,key_5,key,key,0.0,0.0012917575659230351,INCREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,key_4,key,key,0.0,0.00015048669592943043,INCREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,time_signature_5.0,time_signature,time_signature,0.0,4.4683962187264115e-05,INCREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,time_signature_1.0,time_signature,time_signature,0.0,3.071191940762219e-06,INCREASE_PREDICTION,MAPPED
case_027,00OQsMilg3NJQ365MDUnFJ,explicit_True,explicit,explicit,0.0,-1.2835588449888746e-06,DECREASE_PREDICTION,MAPPED
